t,Entrada,,,Converte_4,Media_Atual_4,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON
8135,2,0,"0,5",0,"0,5",0,"0,3014136447",0,"0,2334357714",0,"0,1748002459",0,"0,1097725876",0,"0,06896127843",0,"0,0319606638",0,"0,012292563",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8136,1,1,"0,5",1,"0,5",0,"0,3013765978",0,"0,2334070796",0,"0,1747787611",0,"0,1097590954",0,"0,06895280236",0,"0,0319567355",0,"0,01229105211",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8137,2,0,"0,5",0,"0,5",0,"0,30133956",0,"0,233378395",0,"0,1747572816",0,"0,1097456065",0,"0,06894432838",0,"0,03195280816",0,"0,0122895416",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8138,1,1,"0,5",1,"0,5",0,"0,3013025313",0,"0,2333497174",0,"0,1747358073",0,"0,1097321209",0,"0,06893585648",0,"0,03194888179",0,"0,01228803146",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8139,2,0,"0,5",0,"0,5",0,"0,3012655117",0,"0,2333210468",0,"0,1747143384",0,"0,1097186387",0,"0,06892738666",0,"0,03194495638",0,"0,01228652169",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8140,1,1,"0,5",1,"0,5",0,"0,3012285012",0,"0,2332923833",0,"0,1746928747",0,"0,1097051597",0,"0,06891891892",0,"0,03194103194",0,"0,01228501229",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8141,2,0,"0,5",0,"0,5",0,"0,3011914998",0,"0,2332637268",0,"0,1746714163",0,"0,1096916841",0,"0,06891045326",0,"0,03193710846",0,"0,01228350326",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8142,1,1,"0,5",1,"0,5",0,"0,3011545075",0,"0,2332350774",0,"0,1746499632",0,"0,1096782117",0,"0,06890198968",0,"0,03193318595",0,"0,0122819946",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8143,2,0,"0,5",0,"0,5",0,"0,3011175243",0,"0,233206435",0,"0,1746285153",0,"0,1096647427",0,"0,06889352818",0,"0,0319292644",0,"0,01228048631",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8144,1,1,"0,5",1,"0,5",0,"0,3010805501",0,"0,2331777996",0,"0,1746070727",0,"0,109651277",0,"0,06888506876",0,"0,03192534381",0,"0,01227897839",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8145,2,0,"0,5",0,"0,5",0,"0,301043585",0,"0,2331491713",0,"0,1745856354",0,"0,1096378146",0,"0,06887661142",0,"0,03192142419",0,"0,01227747084",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8146,1,1,"0,5",1,"0,5",0,"0,301006629",0,"0,23312055",0,"0,1745642033",0,"0,1096243555",0,"0,06886815615",0,"0,03191750552",0,"0,01227596366",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8147,2,0,"0,5",0,"0,5",0,"0,3009696821",0,"0,2330919357",0,"0,1745427765",0,"0,1096108997",0,"0,06885970296",0,"0,03191358782",0,"0,01227445686",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8148,1,1,"0,5",1,"0,5",0,"0,3009327442",0,"0,2330633284",0,"0,1745213549",0,"0,1095974472",0,"0,06885125184",0,"0,03190967108",0,"0,01227295042",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8149,2,0,"0,5",0,"0,5",0,"0,3008958154",0,"0,2330347282",0,"0,1744999386",0,"0,109583998",0,"0,0688428028",0,"0,03190575531",0,"0,01227144435",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8150,1,1,"0,5",1,"0,5",0,"0,3008588957",0,"0,233006135",0,"0,1744785276",0,"0,1095705521",0,"0,06883435583",0,"0,03190184049",0,"0,01226993865",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8151,2,0,"0,5",0,"0,5",0,"0,300821985",0,"0,2329775488",0,"0,1744571218",0,"0,1095571096",0,"0,06882591093",0,"0,03189792663",0,"0,01226843332",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8152,1,1,"0,5",1,"0,5",0,"0,3007850834",0,"0,2329489696",0,"0,1744357213",0,"0,1095436703",0,"0,06881746811",0,"0,03189401374",0,"0,01226692836",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8153,2,0,"0,5",0,"0,5",0,"0,3007481908",0,"0,2329203974",0,"0,174414326",0,"0,1095302343",0,"0,06880902735",0,"0,0318901018",0,"0,01226542377",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8154,1,1,"0,5",1,"0,5",0,"0,3007113073",0,"0,2328918322",0,"0,174392936",0,"0,1095168016",0,"0,06880058867",0,"0,03188619083",0,"0,01226391955",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8155,2,0,"0,5",0,"0,5",0,"0,3006744329",0,"0,2328632741",0,"0,1743715512",0,"0,1095033722",0,"0,06879215205",0,"0,03188228081",0,"0,0122624157",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8156,1,1,"0,5",1,"0,5",0,"0,3006375674",0,"0,2328347229",0,"0,1743501717",0,"0,1094899461",0,"0,06878371751",0,"0,03187837175",0,"0,01226091221",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8157,2,0,"0,5",0,"0,5",0,"0,300600711",0,"0,2328061787",0,"0,1743287974",0,"0,1094765232",0,"0,06877528503",0,"0,03187446365",0,"0,0122594091",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8158,1,1,"0,5",1,"0,5",0,"0,3005638637",0,"0,2327776416",0,"0,1743074283",0,"0,1094631037",0,"0,06876685462",0,"0,03187055651",0,"0,01225790635",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8159,2,0,"0,5",0,"0,5",0,"0,3005270254",0,"0,2327491114",0,"0,1742860645",0,"0,1094496875",0,"0,06875842628",0,"0,03186665032",0,"0,01225640397",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8160,1,1,"0,5",1,"0,5",0,"0,3004901961",0,"0,2327205882",0,"0,1742647059",0,"0,1094362745",0,"0,06875",0,"0,0318627451",0,"0,01225490196",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8161,2,0,"0,5",0,"0,5",0,"0,3004533758",0,"0,232692072",0,"0,1742433525",0,"0,1094228648",0,"0,06874157579",0,"0,03185884083",0,"0,01225340032",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8162,1,1,"0,5",1,"0,5",0,"0,3004165646",0,"0,2326635629",0,"0,1742220044",0,"0,1094094585",0,"0,06873315364",0,"0,03185493752",0,"0,01225189904",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8163,2,0,"0,5",0,"0,5",0,"0,3003797623",0,"0,2326350606",0,"0,1742006615",0,"0,1093960554",0,"0,06872473355",0,"0,03185103516",0,"0,01225039814",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8164,1,1,"0,5",1,"0,5",0,"0,3003429691",0,"0,2326065654",0,"0,1741793239",0,"0,1093826556",0,"0,06871631553",0,"0,03184713376",0,"0,0122488976",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8165,2,0,"0,5",0,"0,5",0,"0,3003061849",0,"0,2325780772",0,"0,1741579914",0,"0,109369259",0,"0,06870789957",0,"0,03184323331",0,"0,01224739743",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8166,1,1,"0,5",1,"0,5",0,"0,3002694097",0,"0,2325495959",0,"0,1741366642",0,"0,1093558658",0,"0,06869948567",0,"0,03183933382",0,"0,01224589762",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8167,2,0,"0,5",0,"0,5",0,"0,3002326436",0,"0,2325211216",0,"0,1741153422",0,"0,1093424758",0,"0,06869107383",0,"0,03183543529",0,"0,01224439819",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8168,1,1,"0,5",1,"0,5",0,"0,3001958864",0,"0,2324926543",0,"0,1740940255",0,"0,1093290891",0,"0,06868266405",0,"0,03183153771",0,"0,01224289912",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8169,2,0,"0,5",0,"0,5",0,"0,3001591382",0,"0,2324641939",0,"0,1740727139",0,"0,1093157057",0,"0,06867425633",0,"0,03182764108",0,"0,01224140042",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8170,1,1,"0,5",1,"0,5",0,"0,300122399",0,"0,2324357405",0,"0,1740514076",0,"0,1093023256",0,"0,06866585067",0,"0,03182374541",0,"0,01223990208",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8171,2,0,"0,5",0,"0,5",0,"0,3000856688",0,"0,2324072941",0,"0,1740301065",0,"0,1092889487",0,"0,06865744707",0,"0,03181985069",0,"0,01223840411",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8172,1,1,"0,5",1,"0,5",0,"0,3000489476",0,"0,2323788546",0,"0,1740088106",0,"0,1092755751",0,"0,06864904552",0,"0,03181595693",0,"0,01223690651",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8173,2,0,"0,5",0,"0,5",0,"0,3000122354",0,"0,2323504221",0,"0,1739875199",0,"0,1092622048",0,"0,06864064603",0,"0,03181206411",0,"0,01223540927",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8174,1,1,"0,5",1,"0,5",0,"0,2999755322",0,"0,2323219966",0,"0,1739662344",0,"0,1092488378",0,"0,06863224859",0,"0,03180817225",0,"0,01223391241",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8175,2,0,"0,5",0,"0,5",0,"0,2999388379",0,"0,232293578",0,"0,1739449541",0,"0,109235474",0,"0,06862385321",0,"0,03180428135",0,"0,0122324159",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8176,1,1,"0,5",1,"0,5",0,"0,2999021526",0,"0,2322651663",0,"0,1739236791",0,"0,1092221135",0,"0,06861545988",0,"0,03180039139",0,"0,01223091977",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8177,2,0,"0,5",0,"0,5",0,"0,2998654763",0,"0,2322367616",0,"0,1739024092",0,"0,1092087563",0,"0,06860706861",0,"0,03179650238",0,"0,01222942399",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8178,1,1,"0,5",1,"0,5",0,"0,299828809",0,"0,2322083639",0,"0,1738811445",0,"0,1091954023",0,"0,06859867938",0,"0,03179261433",0,"0,01222792859",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8179,2,0,"0,5",0,"0,5",0,"0,2997921506",0,"0,2321799731",0,"0,1738598851",0,"0,1091820516",0,"0,06859029221",0,"0,03178872723",0,"0,01222643355",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8180,1,1,"0,5",1,"0,5",0,"0,2997555012",0,"0,2321515892",0,"0,1738386308",0,"0,1091687042",0,"0,06858190709",0,"0,03178484108",0,"0,01222493888",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8181,2,0,"0,5",0,"0,5",0,"0,2997188608",0,"0,2321232123",0,"0,1738173817",0,"0,10915536",0,"0,06857352402",0,"0,03178095587",0,"0,01222344457",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8182,1,1,"0,5",1,"0,5",0,"0,2996822293",0,"0,2320948423",0,"0,1737961379",0,"0,1091420191",0,"0,068565143",0,"0,03177707162",0,"0,01222195062",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8183,2,0,"0,5",0,"0,5",0,"0,2996456067",0,"0,2320664793",0,"0,1737748992",0,"0,1091286814",0,"0,06855676402",0,"0,03177318832",0,"0,01222045705",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8184,1,1,"0,5",1,"0,5",0,"0,2996089932",0,"0,2320381232",0,"0,1737536657",0,"0,109115347",0,"0,0685483871",0,"0,03176930596",0,"0,01221896383",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8185,2,0,"0,5",0,"0,5",0,"0,2995723885",0,"0,232009774",0,"0,1737324374",0,"0,1091020159",0,"0,06854001222",0,"0,03176542456",0,"0,01221747098",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8186,1,1,"0,5",1,"0,5",0,"0,2995357928",0,"0,2319814317",0,"0,1737112143",0,"0,109088688",0,"0,06853163938",0,"0,0317615441",0,"0,0122159785",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8187,2,0,"0,5",0,"0,5",0,"0,2994992061",0,"0,2319530964",0,"0,1736899963",0,"0,1090753634",0,"0,0685232686",0,"0,03175766459",0,"0,01221448638",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8188,1,1,"0,5",1,"0,5",0,"0,2994626282",0,"0,231924768",0,"0,1736687836",0,"0,109062042",0,"0,06851489985",0,"0,03175378603",0,"0,01221299463",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8189,2,0,"0,5",0,"0,5",0,"0,2994260593",0,"0,2318964465",0,"0,173647576",0,"0,1090487239",0,"0,06850653315",0,"0,03174990841",0,"0,01221150324",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8190,1,1,"0,5",1,"0,5",0,"0,2993894994",0,"0,2318681319",0,"0,1736263736",0,"0,109035409",0,"0,0684981685",0,"0,03174603175",0,"0,01221001221",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8191,2,0,"0,5",0,"0,5",0,"0,2993529484",0,"0,2318398242",0,"0,1736051764",0,"0,1090220974",0,"0,06848980588",0,"0,03174215602",0,"0,01220852155",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8192,1,1,"0,5",1,"0,5",0,"0,2993164063",0,"0,2318115234",0,"0,1735839844",0,"0,1090087891",0,"0,06848144531",0,"0,03173828125",0,"0,01220703125",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8193,2,0,"0,5",0,"0,5",0,"0,2992798731",0,"0,2317832296",0,"0,1735627975",0,"0,1089954839",0,"0,06847308678",0,"0,03173440742",0,"0,01220554132",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8194,1,1,"0,5",1,"0,5",0,"0,2992433488",0,"0,2317549426",0,"0,1735416158",0,"0,1089821821",0,"0,06846473029",0,"0,03173053454",0,"0,01220405175",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8195,2,0,"0,5",0,"0,5",0,"0,2992068334",0,"0,2317266626",0,"0,1735204393",0,"0,1089688835",0,"0,06845637584",0,"0,0317266626",0,"0,01220256254",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8196,1,1,"0,5",1,"0,5",0,"0,299170327",0,"0,2316983895",0,"0,1734992679",0,"0,1089555881",0,"0,06844802343",0,"0,03172279161",0,"0,01220107369",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8197,2,0,"0,5",0,"0,5",0,"0,2991338294",0,"0,2316701232",0,"0,1734781017",0,"0,108942296",0,"0,06843967305",0,"0,03171892156",0,"0,01219958521",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8198,1,1,"0,5",1,"0,5",0,"0,2990973408",0,"0,2316418639",0,"0,1734569407",0,"0,1089290071",0,"0,06843132471",0,"0,03171505245",0,"0,0121980971",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8199,2,0,"0,5",0,"0,5",0,"0,2990608611",0,"0,2316136114",0,"0,1734357849",0,"0,1089157214",0,"0,06842297841",0,"0,03171118429",0,"0,01219660934",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8200,1,1,"0,5",1,"0,5",0,"0,2990243902",0,"0,2315853659",0,"0,1734146341",0,"0,108902439",0,"0,06841463415",0,"0,03170731707",0,"0,01219512195",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8201,2,0,"0,5",0,"0,5",0,"0,2989879283",0,"0,2315571272",0,"0,1733934886",0,"0,1088891599",0,"0,06840629192",0,"0,0317034508",0,"0,01219363492",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8202,1,1,"0,5",1,"0,5",0,"0,2989514752",0,"0,2315288954",0,"0,1733723482",0,"0,1088758839",0,"0,06839795172",0,"0,03169958547",0,"0,01219214826",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8203,2,0,"0,5",0,"0,5",0,"0,2989150311",0,"0,2315006705",0,"0,173351213",0,"0,1088626112",0,"0,06838961356",0,"0,03169572108",0,"0,01219066195",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8204,1,1,"0,5",1,"0,5",0,"0,2988785958",0,"0,2314724525",0,"0,1733300829",0,"0,1088493418",0,"0,06838127743",0,"0,03169185763",0,"0,01218917601",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8205,2,0,"0,5",0,"0,5",0,"0,2988421694",0,"0,2314442413",0,"0,173308958",0,"0,1088360756",0,"0,06837294333",0,"0,03168799512",0,"0,01218769043",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8206,1,1,"0,5",1,"0,5",0,"0,2988057519",0,"0,231416037",0,"0,1732878382",0,"0,1088228126",0,"0,06836461126",0,"0,03168413356",0,"0,01218620522",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8207,2,0,"0,5",0,"0,5",0,"0,2987693432",0,"0,2313878396",0,"0,1732667235",0,"0,1088095528",0,"0,06835628122",0,"0,03168027294",0,"0,01218472036",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8208,1,1,"0,5",1,"0,5",0,"0,2987329435",0,"0,2313596491",0,"0,173245614",0,"0,1087962963",0,"0,06834795322",0,"0,03167641326",0,"0,01218323587",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8209,2,0,"0,5",0,"0,5",0,"0,2986965526",0,"0,2313314655",0,"0,1732245097",0,"0,108783043",0,"0,06833962724",0,"0,03167255451",0,"0,01218175174",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8210,1,1,"0,5",1,"0,5",0,"0,2986601705",0,"0,2313032887",0,"0,1732034105",0,"0,1087697929",0,"0,06833130329",0,"0,03166869671",0,"0,01218026797",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8211,2,0,"0,5",0,"0,5",0,"0,2986237973",0,"0,2312751187",0,"0,1731823164",0,"0,1087565461",0,"0,06832298137",0,"0,03166483985",0,"0,01217878456",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8212,1,1,"0,5",1,"0,5",0,"0,298587433",0,"0,2312469557",0,"0,1731612275",0,"0,1087433025",0,"0,06831466147",0,"0,03166098393",0,"0,01217730151",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8213,2,0,"0,5",0,"0,5",0,"0,2985510776",0,"0,2312187995",0,"0,1731401437",0,"0,1087300621",0,"0,0683063436",0,"0,03165712894",0,"0,01217581882",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8214,1,1,"0,5",1,"0,5",0,"0,2985147309",0,"0,2311906501",0,"0,173119065",0,"0,1087168249",0,"0,06829802776",0,"0,0316532749",0,"0,0121743365",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8215,2,0,"0,5",0,"0,5",0,"0,2984783932",0,"0,2311625076",0,"0,1730979915",0,"0,108703591",0,"0,06828971394",0,"0,03164942179",0,"0,01217285453",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8216,1,1,"0,5",1,"0,5",0,"0,2984420643",0,"0,231134372",0,"0,1730769231",0,"0,1086903603",0,"0,06828140214",0,"0,03164556962",0,"0,01217137293",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8217,2,0,"0,5",0,"0,5",0,"0,2984057442",0,"0,2311062432",0,"0,1730558598",0,"0,1086771328",0,"0,06827309237",0,"0,03164171839",0,"0,01216989169",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8218,1,1,"0,5",1,"0,5",0,"0,298369433",0,"0,2310781212",0,"0,1730348017",0,"0,1086639085",0,"0,06826478462",0,"0,03163786809",0,"0,01216841081",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8219,2,0,"0,5",0,"0,5",0,"0,2983331306",0,"0,2310500061",0,"0,1730137486",0,"0,1086506874",0,"0,06825647889",0,"0,03163401874",0,"0,01216693028",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8220,1,1,"0,5",1,"0,5",0,"0,298296837",0,"0,2310218978",0,"0,1729927007",0,"0,1086374696",0,"0,06824817518",0,"0,03163017032",0,"0,01216545012",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8221,2,0,"0,5",0,"0,5",0,"0,2982605522",0,"0,2309937964",0,"0,1729716579",0,"0,108624255",0,"0,06823987349",0,"0,03162632283",0,"0,01216397032",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8222,1,1,"0,5",1,"0,5",0,"0,2982242763",0,"0,2309657018",0,"0,1729506203",0,"0,1086110435",0,"0,06823157383",0,"0,03162247628",0,"0,01216249088",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8223,2,0,"0,5",0,"0,5",0,"0,2981880092",0,"0,230937614",0,"0,1729295877",0,"0,1085978353",0,"0,06822327618",0,"0,03161863067",0,"0,0121610118",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8224,1,1,"0,5",1,"0,5",0,"0,298151751",0,"0,2309095331",0,"0,1729085603",0,"0,1085846304",0,"0,06821498054",0,"0,03161478599",0,"0,01215953307",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8225,2,0,"0,5",0,"0,5",0,"0,2981155015",0,"0,230881459",0,"0,172887538",0,"0,1085714286",0,"0,06820668693",0,"0,03161094225",0,"0,01215805471",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8226,1,1,"0,5",1,"0,5",0,"0,2980792609",0,"0,2308533917",0,"0,1728665208",0,"0,10855823",0,"0,06819839533",0,"0,03160709944",0,"0,01215657671",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8227,2,0,"0,5",0,"0,5",0,"0,2980430291",0,"0,2308253312",0,"0,1728455087",0,"0,1085450346",0,"0,06819010575",0,"0,03160325757",0,"0,01215509906",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8228,1,1,"0,5",1,"0,5",0,"0,298006806",0,"0,2307972776",0,"0,1728245017",0,"0,1085318425",0,"0,06818181818",0,"0,03159941663",0,"0,01215362178",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8229,2,0,"0,5",0,"0,5",0,"0,2979705918",0,"0,2307692308",0,"0,1728034998",0,"0,1085186535",0,"0,06817353263",0,"0,03159557662",0,"0,01215214485",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8230,1,1,"0,5",1,"0,5",0,"0,2979343864",0,"0,2307411908",0,"0,172782503",0,"0,1085054678",0,"0,06816524909",0,"0,03159173755",0,"0,01215066829",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8231,2,0,"0,5",0,"0,5",0,"0,2978981898",0,"0,2307131576",0,"0,1727615114",0,"0,1084922853",0,"0,06815696756",0,"0,0315878994",0,"0,01214919208",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8232,1,1,"0,5",1,"0,5",0,"0,2978620019",0,"0,2306851312",0,"0,1727405248",0,"0,1084791059",0,"0,06814868805",0,"0,0315840622",0,"0,01214771623",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8233,2,0,"0,5",0,"0,5",0,"0,2978258229",0,"0,2306571116",0,"0,1727195433",0,"0,1084659298",0,"0,06814041054",0,"0,03158022592",0,"0,01214624074",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8234,1,1,"0,5",1,"0,5",0,"0,2977896527",0,"0,2306290989",0,"0,1726985669",0,"0,1084527569",0,"0,06813213505",0,"0,03157639058",0,"0,01214476561",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8235,2,0,"0,5",0,"0,5",0,"0,2977534912",0,"0,2306010929",0,"0,1726775956",0,"0,1084395871",0,"0,06812386157",0,"0,03157255616",0,"0,01214329083",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8236,1,1,"0,5",1,"0,5",0,"0,2977173385",0,"0,2305730937",0,"0,1726566294",0,"0,1084264206",0,"0,06811559009",0,"0,03156872268",0,"0,01214181642",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8237,2,0,"0,5",0,"0,5",0,"0,2976811946",0,"0,2305451014",0,"0,1726356683",0,"0,1084132573",0,"0,06810732063",0,"0,03156489013",0,"0,01214034236",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8238,1,1,"0,5",1,"0,5",0,"0,2976450595",0,"0,2305171158",0,"0,1726147123",0,"0,1084000971",0,"0,06809905317",0,"0,03156105851",0,"0,01213886866",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8239,2,0,"0,5",0,"0,5",0,"0,2976089331",0,"0,230489137",0,"0,1725937614",0,"0,1083869402",0,"0,06809078772",0,"0,03155722782",0,"0,01213739531",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8240,1,1,"0,5",1,"0,5",0,"0,2975728155",0,"0,230461165",0,"0,1725728155",0,"0,1083737864",0,"0,06808252427",0,"0,03155339806",0,"0,01213592233",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8241,2,0,"0,5",0,"0,5",0,"0,2975367067",0,"0,2304331999",0,"0,1725518748",0,"0,1083606358",0,"0,06807426283",0,"0,03154956923",0,"0,0121344497",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8242,1,1,"0,5",1,"0,5",0,"0,2975006066",0,"0,2304052414",0,"0,1725309391",0,"0,1083474885",0,"0,0680660034",0,"0,03154574132",0,"0,01213297743",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8243,2,0,"0,5",0,"0,5",0,"0,2974645153",0,"0,2303772898",0,"0,1725100085",0,"0,1083343443",0,"0,06805774597",0,"0,03154191435",0,"0,01213150552",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8244,1,1,"0,5",1,"0,5",0,"0,2974284328",0,"0,230349345",0,"0,172489083",0,"0,1083212033",0,"0,06804949054",0,"0,03153808831",0,"0,01213003396",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8245,2,0,"0,5",0,"0,5",0,"0,297392359",0,"0,2303214069",0,"0,1724681625",0,"0,1083080655",0,"0,06804123711",0,"0,03153426319",0,"0,01212856277",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8246,1,1,"0,5",1,"0,5",0,"0,297356294",0,"0,2302934756",0,"0,1724472472",0,"0,1082949309",0,"0,06803298569",0,"0,031530439",0,"0,01212709192",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8247,2,0,"0,5",0,"0,5",0,"0,2973202377",0,"0,2302655511",0,"0,1724263368",0,"0,1082817994",0,"0,06802473627",0,"0,03152661574",0,"0,01212562144",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8248,1,1,"0,5",1,"0,5",0,"0,2972841901",0,"0,2302376334",0,"0,1724054316",0,"0,1082686712",0,"0,06801648885",0,"0,0315227934",0,"0,01212415131",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8249,2,0,"0,5",0,"0,5",0,"0,2972481513",0,"0,2302097224",0,"0,1723845315",0,"0,1082555461",0,"0,06800824342",0,"0,031518972",0,"0,01212268154",0,"0,5","0,5040817004",#DIV/0!,#DIV/0!
8250,1,1,"0,5",1,"0,5",0,"0,2972121212",0,"0,2301818182",0,"0,1723636364",0,"0,1082424242",0,"0,068",0,"0,03151515152",0,"0,01212121212",1,"0,5","0,5040817004",#DIV/0!,#DIV/0!
