t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,RATING1,RATING2,RATING3,,,
603,2,1,"0,7180762852",0,"0,3449419569",0,"0,2819237148",0,"0,2023217247",0,"0,1210613599",0,"0,05970149254",0,"0,01824212272",0,"0,008291873964",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
604,2,1,"0,7185430464",0,"0,3443708609",0,"0,2814569536",0,"0,201986755",0,"0,1208609272",0,"0,05960264901",0,"0,01821192053",0,"0,008278145695",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
605,2,1,"0,7190082645",0,"0,3438016529",0,"0,2809917355",0,"0,2016528926",0,"0,120661157",0,"0,05950413223",0,"0,01818181818",0,"0,00826446281",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
606,2,1,"0,7194719472",0,"0,3432343234",0,"0,2805280528",0,"0,201320132",0,"0,1204620462",0,"0,05940594059",0,"0,01815181518",0,"0,008250825083",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
607,2,1,"0,7199341021",0,"0,3426688633",0,"0,2800658979",0,"0,2009884679",0,"0,1202635914",0,"0,05930807249",0,"0,01812191104",0,"0,00823723229",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
608,2,1,"0,7203947368",0,"0,3421052632",0,"0,2796052632",0,"0,2006578947",0,"0,1200657895",0,"0,05921052632",0,"0,01809210526",0,"0,008223684211",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
609,2,1,"0,7208538588",0,"0,341543514",0,"0,2791461412",0,"0,2003284072",0,"0,1198686371",0,"0,05911330049",0,"0,01806239737",0,"0,008210180624",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
610,2,1,"0,7213114754",0,"0,3409836066",0,"0,2786885246",0,"0,2",0,"0,1196721311",0,"0,05901639344",0,"0,01803278689",0,"0,008196721311",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
611,2,1,"0,7217675941",0,"0,3404255319",0,"0,2782324059",0,"0,1996726678",0,"0,1194762684",0,"0,0589198036",0,"0,01800327332",0,"0,008183306056",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
612,2,1,"0,7222222222",0,"0,339869281",0,"0,2777777778",0,"0,1993464052",0,"0,1192810458",0,"0,05882352941",0,"0,01797385621",0,"0,008169934641",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
613,2,1,"0,722675367",0,"0,339314845",0,"0,277324633",0,"0,1990212072",0,"0,11908646",0,"0,05872756933",0,"0,01794453507",0,"0,008156606852",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
614,2,1,"0,7231270358",0,"0,338762215",0,"0,2768729642",0,"0,1986970684",0,"0,1188925081",0,"0,05863192182",0,"0,01791530945",0,"0,008143322476",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
615,2,1,"0,7235772358",0,"0,3382113821",0,"0,2764227642",0,"0,1983739837",0,"0,118699187",0,"0,05853658537",0,"0,01788617886",0,"0,008130081301",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
616,2,1,"0,724025974",0,"0,3376623377",0,"0,275974026",0,"0,1980519481",0,"0,1185064935",0,"0,05844155844",0,"0,01785714286",0,"0,008116883117",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
617,2,1,"0,7244732577",0,"0,3371150729",0,"0,2755267423",0,"0,1977309562",0,"0,1183144246",0,"0,05834683955",0,"0,01782820097",0,"0,008103727715",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
618,2,1,"0,7249190939",0,"0,3365695793",0,"0,2750809061",0,"0,1974110032",0,"0,1181229773",0,"0,05825242718",0,"0,01779935275",0,"0,008090614887",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
619,2,1,"0,7253634895",0,"0,3360258481",0,"0,2746365105",0,"0,197092084",0,"0,1179321486",0,"0,05815831987",0,"0,01777059774",0,"0,008077544426",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
620,2,1,"0,7258064516",0,"0,335483871",0,"0,2741935484",0,"0,1967741935",0,"0,1177419355",0,"0,05806451613",0,"0,01774193548",0,"0,008064516129",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
621,2,1,"0,7262479871",0,"0,3349436393",0,"0,2737520129",0,"0,1964573269",0,"0,1175523349",0,"0,05797101449",0,"0,01771336554",0,"0,008051529791",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
622,2,1,"0,7266881029",0,"0,3344051447",0,"0,2733118971",0,"0,1961414791",0,"0,1173633441",0,"0,0578778135",0,"0,01768488746",0,"0,008038585209",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
623,2,1,"0,7271268058",0,"0,3338683788",0,"0,2728731942",0,"0,1958266453",0,"0,1171749599",0,"0,05778491172",0,"0,0176565008",0,"0,008025682183",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
624,2,1,"0,7275641026",0,"0,3333333333",0,"0,2724358974",0,"0,1955128205",0,"0,1169871795",0,"0,05769230769",0,"0,01762820513",0,"0,008012820513",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
625,2,1,"0,728",0,"0,3328",0,"0,272",0,"0,1952",0,"0,1168",0,"0,0576",0,"0,0176",0,"0,008",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
626,2,1,"0,7284345048",0,"0,3322683706",0,"0,2715654952",0,"0,1948881789",0,"0,1166134185",0,"0,05750798722",0,"0,01757188498",0,"0,007987220447",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
627,2,1,"0,7288676236",0,"0,331738437",0,"0,2711323764",0,"0,1945773525",0,"0,1164274322",0,"0,05741626794",0,"0,01754385965",0,"0,007974481659",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
628,2,1,"0,7292993631",0,"0,3312101911",0,"0,2707006369",0,"0,1942675159",0,"0,1162420382",0,"0,05732484076",0,"0,01751592357",0,"0,007961783439",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
629,2,1,"0,7297297297",0,"0,3306836248",0,"0,2702702703",0,"0,1939586645",0,"0,1160572337",0,"0,05723370429",0,"0,01748807631",0,"0,007949125596",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
630,2,1,"0,7301587302",0,"0,3301587302",0,"0,2698412698",0,"0,1936507937",0,"0,1158730159",0,"0,05714285714",0,"0,01746031746",0,"0,007936507937",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
631,2,1,"0,7305863708",0,"0,3296354992",0,"0,2694136292",0,"0,1933438986",0,"0,1156893819",0,"0,05705229794",0,"0,01743264659",0,"0,007923930269",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
632,2,1,"0,7310126582",0,"0,3291139241",0,"0,2689873418",0,"0,1930379747",0,"0,1155063291",0,"0,05696202532",0,"0,01740506329",0,"0,007911392405",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
633,2,1,"0,7314375987",0,"0,3285939968",0,"0,2685624013",0,"0,1927330174",0,"0,1153238547",0,"0,05687203791",0,"0,01737756714",0,"0,007898894155",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
634,2,1,"0,7318611987",0,"0,3280757098",0,"0,2681388013",0,"0,1924290221",0,"0,1151419558",0,"0,05678233438",0,"0,01735015773",0,"0,007886435331",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
635,2,1,"0,7322834646",0,"0,3275590551",0,"0,2677165354",0,"0,1921259843",0,"0,1149606299",0,"0,05669291339",0,"0,01732283465",0,"0,007874015748",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
636,2,1,"0,7327044025",0,"0,3270440252",0,"0,2672955975",0,"0,1918238994",0,"0,1147798742",0,"0,05660377358",0,"0,01729559748",0,"0,00786163522",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
637,2,1,"0,7331240188",0,"0,3265306122",0,"0,2668759812",0,"0,191522763",0,"0,114599686",0,"0,05651491366",0,"0,01726844584",0,"0,007849293564",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
638,2,1,"0,7335423197",0,"0,3260188088",0,"0,2664576803",0,"0,1912225705",0,"0,1144200627",0,"0,05642633229",0,"0,01724137931",0,"0,007836990596",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
639,2,1,"0,7339593114",0,"0,3255086072",0,"0,2660406886",0,"0,1909233177",0,"0,1142410016",0,"0,05633802817",0,"0,0172143975",0,"0,007824726135",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
640,2,1,"0,734375",0,"0,325",0,"0,265625",0,"0,190625",0,"0,1140625",0,"0,05625",0,"0,0171875",0,"0,0078125",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
641,2,1,"0,7347893916",0,"0,3244929797",0,"0,2652106084",0,"0,1903276131",0,"0,1138845554",0,"0,05616224649",0,"0,01716068643",0,"0,007800312012",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
642,2,1,"0,7352024922",0,"0,3239875389",0,"0,2647975078",0,"0,1900311526",0,"0,1137071651",0,"0,05607476636",0,"0,01713395639",0,"0,007788161994",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
643,2,1,"0,7356143079",0,"0,3234836703",0,"0,2643856921",0,"0,1897356143",0,"0,1135303266",0,"0,05598755832",0,"0,01710730949",0,"0,007776049767",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
644,2,1,"0,7360248447",0,"0,3229813665",0,"0,2639751553",0,"0,1894409938",0,"0,1133540373",0,"0,05590062112",0,"0,01708074534",0,"0,007763975155",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
645,2,1,"0,7364341085",0,"0,3224806202",0,"0,2635658915",0,"0,1891472868",0,"0,1131782946",0,"0,05581395349",0,"0,01705426357",0,"0,007751937984",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
646,2,1,"0,7368421053",0,"0,3219814241",0,"0,2631578947",0,"0,1888544892",0,"0,113003096",0,"0,05572755418",0,"0,01702786378",0,"0,00773993808",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
647,2,1,"0,7372488408",0,"0,3214837713",0,"0,2627511592",0,"0,1885625966",0,"0,1128284389",0,"0,05564142195",0,"0,0170015456",0,"0,00772797527",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
648,2,1,"0,737654321",0,"0,3209876543",0,"0,262345679",0,"0,1882716049",0,"0,112654321",0,"0,05555555556",0,"0,01697530864",0,"0,007716049383",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
649,2,1,"0,7380585516",0,"0,3204930663",0,"0,2619414484",0,"0,18798151",0,"0,1124807396",0,"0,05546995378",0,"0,01694915254",0,"0,007704160247",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
650,2,1,"0,7384615385",0,"0,32",0,"0,2615384615",0,"0,1876923077",0,"0,1123076923",0,"0,05538461538",0,"0,01692307692",0,"0,007692307692",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
651,2,1,"0,7388632873",0,"0,3195084485",0,"0,2611367127",0,"0,1874039939",0,"0,1121351767",0,"0,05529953917",0,"0,01689708141",0,"0,007680491551",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
652,2,1,"0,7392638037",0,"0,3190184049",0,"0,2607361963",0,"0,1871165644",0,"0,1119631902",0,"0,05521472393",0,"0,01687116564",0,"0,007668711656",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
653,2,1,"0,7396630934",0,"0,3185298622",0,"0,2603369066",0,"0,1868300153",0,"0,1117917305",0,"0,05513016845",0,"0,01684532925",0,"0,007656967841",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
654,2,1,"0,7400611621",0,"0,3180428135",0,"0,2599388379",0,"0,1865443425",0,"0,1116207951",0,"0,05504587156",0,"0,01681957187",0,"0,007645259939",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
655,2,1,"0,7404580153",0,"0,3175572519",0,"0,2595419847",0,"0,186259542",0,"0,1114503817",0,"0,05496183206",0,"0,01679389313",0,"0,007633587786",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
656,2,1,"0,7408536585",0,"0,3170731707",0,"0,2591463415",0,"0,1859756098",0,"0,1112804878",0,"0,05487804878",0,"0,01676829268",0,"0,00762195122",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
657,2,1,"0,7412480974",0,"0,3165905632",0,"0,2587519026",0,"0,1856925419",0,"0,1111111111",0,"0,05479452055",0,"0,01674277017",0,"0,007610350076",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
658,2,1,"0,7416413374",0,"0,3161094225",0,"0,2583586626",0,"0,1854103343",0,"0,1109422492",0,"0,0547112462",0,"0,01671732523",0,"0,007598784195",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
659,2,1,"0,7420333839",0,"0,315629742",0,"0,2579666161",0,"0,1851289833",0,"0,1107738998",0,"0,05462822458",0,"0,01669195751",0,"0,007587253414",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
660,2,1,"0,7424242424",0,"0,3151515152",0,"0,2575757576",0,"0,1848484848",0,"0,1106060606",0,"0,05454545455",0,"0,01666666667",0,"0,007575757576",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
661,2,1,"0,7428139183",0,"0,3146747352",0,"0,2571860817",0,"0,1845688351",0,"0,1104387292",0,"0,05446293495",0,"0,01664145234",0,"0,00756429652",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
662,2,1,"0,7432024169",0,"0,3141993958",0,"0,2567975831",0,"0,1842900302",0,"0,1102719033",0,"0,05438066465",0,"0,0166163142",0,"0,007552870091",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
663,2,1,"0,7435897436",0,"0,3137254902",0,"0,2564102564",0,"0,1840120664",0,"0,1101055807",0,"0,05429864253",0,"0,01659125189",0,"0,00754147813",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
664,2,1,"0,7439759036",0,"0,313253012",0,"0,2560240964",0,"0,1837349398",0,"0,109939759",0,"0,05421686747",0,"0,01656626506",0,"0,007530120482",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
665,2,1,"0,7443609023",0,"0,3127819549",0,"0,2556390977",0,"0,1834586466",0,"0,1097744361",0,"0,05413533835",0,"0,01654135338",0,"0,007518796992",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
666,2,1,"0,7447447447",0,"0,3123123123",0,"0,2552552553",0,"0,1831831832",0,"0,1096096096",0,"0,05405405405",0,"0,01651651652",0,"0,007507507508",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
667,2,1,"0,7451274363",0,"0,311844078",0,"0,2548725637",0,"0,1829085457",0,"0,1094452774",0,"0,05397301349",0,"0,01649175412",0,"0,007496251874",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
668,2,1,"0,745508982",0,"0,3113772455",0,"0,254491018",0,"0,1826347305",0,"0,1092814371",0,"0,05389221557",0,"0,01646706587",0,"0,00748502994",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
669,2,1,"0,7458893871",0,"0,3109118087",0,"0,2541106129",0,"0,1823617339",0,"0,1091180867",0,"0,05381165919",0,"0,01644245142",0,"0,007473841555",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
670,2,1,"0,7462686567",0,"0,3104477612",0,"0,2537313433",0,"0,1820895522",0,"0,1089552239",0,"0,05373134328",0,"0,01641791045",0,"0,007462686567",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
671,2,1,"0,7466467958",0,"0,3099850969",0,"0,2533532042",0,"0,1818181818",0,"0,1087928465",0,"0,05365126677",0,"0,01639344262",0,"0,007451564829",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
672,2,1,"0,7470238095",0,"0,3095238095",0,"0,2529761905",0,"0,181547619",0,"0,1086309524",0,"0,05357142857",0,"0,01636904762",0,"0,00744047619",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
673,2,1,"0,7473997028",0,"0,309063893",0,"0,2526002972",0,"0,1812778603",0,"0,1084695394",0,"0,05349182764",0,"0,01634472511",0,"0,007429420505",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
674,2,1,"0,7477744807",0,"0,3086053412",0,"0,2522255193",0,"0,1810089021",0,"0,1083086053",0,"0,05341246291",0,"0,01632047478",0,"0,007418397626",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
675,2,1,"0,7481481481",0,"0,3081481481",0,"0,2518518519",0,"0,1807407407",0,"0,1081481481",0,"0,05333333333",0,"0,0162962963",0,"0,007407407407",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
676,2,1,"0,7485207101",0,"0,3076923077",0,"0,2514792899",0,"0,1804733728",0,"0,1079881657",0,"0,05325443787",0,"0,01627218935",0,"0,007396449704",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
677,2,1,"0,7488921713",0,"0,3072378139",0,"0,2511078287",0,"0,1802067947",0,"0,1078286558",0,"0,05317577548",0,"0,01624815362",0,"0,007385524372",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
678,2,1,"0,7492625369",0,"0,3067846608",0,"0,2507374631",0,"0,1799410029",0,"0,1076696165",0,"0,05309734513",0,"0,01622418879",0,"0,007374631268",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
679,2,1,"0,7496318115",0,"0,3063328424",0,"0,2503681885",0,"0,1796759941",0,"0,1075110457",0,"0,0530191458",0,"0,01620029455",0,"0,00736377025",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
680,2,1,"0,75",0,"0,3058823529",0,"0,25",0,"0,1794117647",0,"0,1073529412",0,"0,05294117647",0,"0,01617647059",0,"0,007352941176",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
681,2,1,"0,7503671072",0,"0,3054331865",0,"0,2496328928",0,"0,1791483113",0,"0,107195301",0,"0,05286343612",0,"0,01615271659",0,"0,007342143906",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
682,2,1,"0,7507331378",0,"0,3049853372",0,"0,2492668622",0,"0,1788856305",0,"0,1070381232",0,"0,05278592375",0,"0,01612903226",0,"0,007331378299",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
683,2,1,"0,7510980966",0,"0,3045387994",0,"0,2489019034",0,"0,1786237189",0,"0,1068814056",0,"0,05270863836",0,"0,01610541728",0,"0,007320644217",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
684,2,1,"0,7514619883",0,"0,3040935673",0,"0,2485380117",0,"0,1783625731",0,"0,1067251462",0,"0,05263157895",0,"0,01608187135",0,"0,00730994152",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
685,2,1,"0,7518248175",0,"0,303649635",0,"0,2481751825",0,"0,1781021898",0,"0,1065693431",0,"0,05255474453",0,"0,01605839416",0,"0,007299270073",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
686,2,1,"0,7521865889",0,"0,3032069971",0,"0,2478134111",0,"0,1778425656",0,"0,1064139942",0,"0,05247813411",0,"0,01603498542",0,"0,007288629738",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
687,2,1,"0,7525473071",0,"0,3027656477",0,"0,2474526929",0,"0,1775836972",0,"0,1062590975",0,"0,05240174672",0,"0,01601164483",0,"0,007278020378",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
688,2,1,"0,7529069767",0,"0,3023255814",0,"0,2470930233",0,"0,1773255814",0,"0,1061046512",0,"0,0523255814",0,"0,01598837209",0,"0,00726744186",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
689,2,1,"0,7532656023",0,"0,3018867925",0,"0,2467343977",0,"0,1770682148",0,"0,1059506531",0,"0,05224963716",0,"0,01596516691",0,"0,007256894049",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
690,2,1,"0,7536231884",0,"0,3014492754",0,"0,2463768116",0,"0,1768115942",0,"0,1057971014",0,"0,05217391304",0,"0,01594202899",0,"0,007246376812",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
691,2,1,"0,7539797395",0,"0,3010130246",0,"0,2460202605",0,"0,1765557164",0,"0,1056439942",0,"0,0520984081",0,"0,01591895803",0,"0,007235890014",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
692,2,1,"0,7543352601",0,"0,3005780347",0,"0,2456647399",0,"0,176300578",0,"0,1054913295",0,"0,05202312139",0,"0,01589595376",0,"0,007225433526",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
693,2,1,"0,7546897547",0,"0,3001443001",0,"0,2453102453",0,"0,176046176",0,"0,1053391053",0,"0,05194805195",0,"0,01587301587",0,"0,007215007215",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
694,2,1,"0,7550432277",0,"0,2997118156",0,"0,2449567723",0,"0,1757925072",0,"0,1051873199",0,"0,05187319885",0,"0,01585014409",0,"0,007204610951",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
695,2,1,"0,7553956835",0,"0,2992805755",0,"0,2446043165",0,"0,1755395683",0,"0,1050359712",0,"0,05179856115",0,"0,01582733813",0,"0,007194244604",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
696,2,1,"0,7557471264",0,"0,2988505747",0,"0,2442528736",0,"0,1752873563",0,"0,1048850575",0,"0,05172413793",0,"0,0158045977",0,"0,007183908046",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
697,2,1,"0,756097561",0,"0,2984218077",0,"0,243902439",0,"0,175035868",0,"0,1047345768",0,"0,05164992826",0,"0,01578192253",0,"0,007173601148",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
698,2,1,"0,7564469914",0,"0,2979942693",0,"0,2435530086",0,"0,1747851003",0,"0,1045845272",0,"0,05157593123",0,"0,01575931232",0,"0,007163323782",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
699,2,1,"0,756795422",0,"0,2975679542",0,"0,243204578",0,"0,1745350501",0,"0,104434907",0,"0,05150214592",0,"0,01573676681",0,"0,007153075823",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
700,2,1,"0,7571428571",0,"0,2971428571",0,"0,2428571429",0,"0,1742857143",0,"0,1042857143",0,"0,05142857143",0,"0,01571428571",0,"0,007142857143",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
701,2,1,"0,757489301",0,"0,2967189729",0,"0,242510699",0,"0,1740370899",0,"0,1041369472",0,"0,05135520685",0,"0,01569186876",0,"0,007132667618",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
702,2,1,"0,7578347578",0,"0,2962962963",0,"0,2421652422",0,"0,1737891738",0,"0,103988604",0,"0,05128205128",0,"0,01566951567",0,"0,007122507123",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
703,2,1,"0,7581792319",0,"0,2958748222",0,"0,2418207681",0,"0,173541963",0,"0,1038406828",0,"0,05120910384",0,"0,01564722617",0,"0,007112375533",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
704,2,1,"0,7585227273",0,"0,2954545455",0,"0,2414772727",0,"0,1732954545",0,"0,1036931818",0,"0,05113636364",0,"0,015625",0,"0,007102272727",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
705,2,1,"0,7588652482",0,"0,295035461",0,"0,2411347518",0,"0,1730496454",0,"0,1035460993",0,"0,05106382979",0,"0,01560283688",0,"0,007092198582",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
706,2,1,"0,7592067989",0,"0,2946175637",0,"0,2407932011",0,"0,1728045326",0,"0,1033994334",0,"0,05099150142",0,"0,01558073654",0,"0,007082152975",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
707,2,1,"0,7595473833",0,"0,2942008487",0,"0,2404526167",0,"0,1725601132",0,"0,1032531825",0,"0,05091937765",0,"0,01555869873",0,"0,007072135785",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
708,2,1,"0,7598870056",0,"0,2937853107",0,"0,2401129944",0,"0,1723163842",0,"0,1031073446",0,"0,05084745763",0,"0,01553672316",0,"0,007062146893",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
709,2,1,"0,76022567",0,"0,293370945",0,"0,23977433",0,"0,1720733427",0,"0,1029619182",0,"0,05077574048",0,"0,01551480959",0,"0,007052186178",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
710,2,1,"0,7605633803",0,"0,2929577465",0,"0,2394366197",0,"0,1718309859",0,"0,1028169014",0,"0,05070422535",0,"0,01549295775",0,"0,007042253521",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
711,2,1,"0,7609001406",0,"0,2925457103",0,"0,2390998594",0,"0,1715893108",0,"0,1026722925",0,"0,05063291139",0,"0,01547116737",0,"0,007032348805",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
712,2,1,"0,7612359551",0,"0,2921348315",0,"0,2387640449",0,"0,1713483146",0,"0,1025280899",0,"0,05056179775",0,"0,0154494382",0,"0,00702247191",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
713,2,1,"0,7615708275",0,"0,2917251052",0,"0,2384291725",0,"0,1711079944",0,"0,1023842917",0,"0,05049088359",0,"0,01542776999",0,"0,007012622721",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
714,2,1,"0,7619047619",0,"0,2913165266",0,"0,2380952381",0,"0,1708683473",0,"0,1022408964",0,"0,05042016807",0,"0,01540616246",0,"0,00700280112",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
715,2,1,"0,7622377622",0,"0,2909090909",0,"0,2377622378",0,"0,1706293706",0,"0,1020979021",0,"0,05034965035",0,"0,01538461538",0,"0,006993006993",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
716,2,1,"0,7625698324",0,"0,2905027933",0,"0,2374301676",0,"0,1703910615",0,"0,1019553073",0,"0,05027932961",0,"0,01536312849",0,"0,006983240223",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
717,2,1,"0,7629009763",0,"0,290097629",0,"0,2370990237",0,"0,170153417",0,"0,1018131102",0,"0,05020920502",0,"0,01534170153",0,"0,006973500697",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
718,2,1,"0,7632311978",0,"0,2896935933",0,"0,2367688022",0,"0,1699164345",0,"0,1016713092",0,"0,05013927577",0,"0,01532033426",0,"0,006963788301",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
719,2,1,"0,7635605007",0,"0,2892906815",0,"0,2364394993",0,"0,1696801113",0,"0,1015299026",0,"0,05006954103",0,"0,01529902643",0,"0,006954102921",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
720,2,1,"0,7638888889",0,"0,2888888889",0,"0,2361111111",0,"0,1694444444",0,"0,1013888889",0,"0,05",0,"0,01527777778",0,"0,006944444444",1,1,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0
