,Odd,Odd_Categoria,odd_entrada
63514,1.32,4,4.0
63515,0.0,1,4.0
63516,4.67,9,1.0
63517,1.56,5,9.0
63518,7.69,10,5.0
63519,4.29,9,10.0
63520,7.37,10,9.0
63521,13.14,11,10.0
63522,5.29,10,11.0
63523,1.54,5,10.0
63524,2.25,7,5.0
63525,2.18,7,7.0
63526,1.89,6,7.0
63527,1.33,4,6.0
63528,1.52,5,4.0
63529,1.22,3,5.0
63530,1.14,2,3.0
63531,2.76,8,2.0
63532,9.64,10,8.0
63533,3.38,8,10.0
63534,1.12,2,8.0
63535,1.57,5,2.0
63536,3.34,8,5.0
63537,2.59,7,8.0
63538,4.35,9,7.0
63539,1.24,3,9.0
63540,2.84,8,3.0
63541,30.12,11,8.0
63542,10.99,11,11.0
63543,1.35,4,11.0
63544,1.02,1,4.0
63545,1.04,1,1.0
63546,4.03,9,1.0
63547,4.56,9,9.0
63548,1.27,3,9.0
63549,1.01,1,3.0
63550,1.04,1,1.0
63551,11.49,11,1.0
63552,7.2,10,11.0
63553,1.79,6,10.0
63554,9.64,10,6.0
63555,9.67,10,10.0
63556,16.85,11,10.0
63557,2.72,8,11.0
63558,2.39,7,8.0
63559,1.38,4,7.0
63560,1.35,4,4.0
63561,1.86,6,4.0
63562,3.87,9,6.0
63563,10.59,11,9.0
63564,2.21,7,11.0
63565,3.45,8,7.0
63566,1.35,4,8.0
63567,2.39,7,4.0
63568,2.99,8,7.0
63569,1.1,2,8.0
63570,1.88,6,2.0
63571,25.6,11,6.0
63572,1.3,4,11.0
63573,3.65,9,4.0
63574,1.08,2,9.0
63575,1.6,5,2.0
63576,1.7,6,5.0
63577,3.83,9,6.0
63578,9.94,10,9.0
63579,1.17,3,10.0
63580,5.93,10,3.0
63581,1.64,5,10.0
63582,2.07,6,5.0
63583,1.3,4,6.0
63584,1.46,5,4.0
63585,2.65,8,5.0
63586,4.36,9,8.0
63587,5.69,10,9.0
63588,1.04,1,10.0
63589,6.5,10,1.0
63590,1.61,5,10.0
63591,1.82,6,5.0
63592,1.71,6,6.0
63593,1.15,3,6.0
63594,1.58,5,3.0
63595,4.15,9,5.0
63596,1.3,4,9.0
63597,3.08,8,4.0
63598,1.01,1,8.0
63599,2.18,7,1.0
63600,1.26,3,7.0
63601,39.18,11,3.0
63602,2.51,7,11.0
63603,1.66,5,7.0
63604,2.34,7,5.0
63605,4.24,9,7.0
63606,1.15,3,9.0
63607,1.0,1,3.0
63608,94.86,11,1.0
63609,12.49,11,11.0
63610,3.0,8,11.0
63611,6.81,10,8.0
63612,1.75,6,10.0
63613,4.81,9,6.0
63614,1.89,6,9.0
63615,1.09,2,6.0
63616,1.33,4,2.0
63617,1.96,6,4.0
63618,1.55,5,6.0
63619,3.96,9,5.0
63620,2.51,7,9.0
63621,1.07,2,7.0
63622,1.24,3,2.0
63623,41.86,11,3.0
63624,3.04,8,11.0
63625,1.96,6,8.0
63626,1.44,4,6.0
63627,1.66,5,4.0
63628,104.29,11,5.0
63629,0.0,1,11.0
63630,2.38,7,1.0
63631,1.88,6,7.0
63632,2.0,6,6.0
63633,2.91,8,6.0
63634,4.8,9,8.0
63635,9.36,10,9.0
63636,3.57,9,10.0
63637,1.57,5,9.0
63638,157.91,11,5.0
63639,4.91,9,11.0
63640,2.52,7,9.0
63641,3.96,9,7.0
63642,2.01,6,9.0
63643,9.55,10,6.0
63644,1.04,1,10.0
63645,2.38,7,1.0
63646,7.75,10,7.0
63647,1.0,1,10.0
63648,1.55,5,1.0
63649,1.34,4,5.0
63650,0.0,1,4.0
63651,1.23,3,1.0
63652,2.22,7,3.0
63653,1.48,5,7.0
63654,0.0,1,5.0
63655,1.9,6,1.0
63656,3.07,8,6.0
63657,1.14,2,8.0
63658,2.13,7,2.0
63659,1.3,4,7.0
63660,28.13,11,4.0
63661,1.88,6,11.0
63662,1.23,3,6.0
63663,2.92,8,3.0
63664,1.26,3,8.0
63665,1.29,3,3.0
63666,1.17,3,3.0
63667,44.4,11,3.0
63668,1.02,1,11.0
63669,1.13,2,1.0
63670,1.14,2,2.0
63671,1.02,1,2.0
63672,3.28,8,1.0
63673,2.99,8,8.0
63674,1.26,3,8.0
63675,1.12,2,3.0
63676,2.86,8,2.0
63677,11.98,11,8.0
63678,1.47,5,11.0
63679,3.0,8,5.0
63680,1.32,4,8.0
63681,2.67,8,4.0
63682,4.79,9,8.0
63683,1.04,1,9.0
63684,14.94,11,1.0
63685,7.92,10,11.0
63686,1.56,5,10.0
63687,1.04,1,5.0
63688,1.07,2,1.0
63689,1.31,4,2.0
63690,1.23,3,4.0
63691,1.3,4,3.0
63692,1.44,4,4.0
63693,2.09,6,4.0
63694,6.38,10,6.0
63695,1.15,3,10.0
63696,4.75,9,3.0
63697,1.14,2,9.0
63698,1.04,1,2.0
63699,1.54,5,1.0
63700,1.8,6,5.0
63701,1.45,5,6.0
63702,1.0,1,5.0
63703,1.37,4,1.0
63704,1.48,5,4.0
63705,0.0,1,5.0
63706,447.97,11,1.0
63707,1.31,4,11.0
63708,2.57,7,4.0
63709,0.0,1,7.0
63710,1.54,5,1.0
63711,2.89,8,5.0
63712,3.2,8,8.0
63713,2.97,8,8.0
63714,1.32,4,8.0
63715,1.44,4,4.0
63716,1.18,3,4.0
63717,3.47,8,3.0
63718,2.12,7,8.0
63719,20.55,11,7.0
63720,1.01,1,11.0
63721,1.81,6,1.0
63722,2.07,6,6.0
63723,1.57,5,6.0
63724,2.55,7,5.0
63725,9.52,10,7.0
63726,2.43,7,10.0
63727,1.4,4,7.0
63728,2.97,8,4.0
63729,2.08,6,8.0
63730,1.88,6,6.0
63731,1.04,1,6.0
63732,1.57,5,1.0
63733,1.84,6,5.0
63734,2.14,7,6.0
63735,1.46,5,7.0
63736,9.06,10,5.0
63737,1.13,2,10.0
63738,1.28,3,2.0
63739,3.0,8,3.0
63740,4.09,9,8.0
63741,1.17,3,9.0
63742,1.57,5,3.0
63743,1.19,3,5.0
63744,2.57,7,3.0
63745,1.31,4,7.0
63746,1.12,2,4.0
63747,43.19,11,2.0
63748,1.15,3,11.0
63749,2.15,7,3.0
63750,1.26,3,7.0
63751,11.33,11,3.0
63752,9.2,10,11.0
63753,1.13,2,10.0
63754,1.56,5,2.0
63755,1.05,2,5.0
63756,2.41,7,2.0
63757,577.81,11,7.0
63758,3.37,8,11.0
63759,2.69,8,8.0
63760,4.19,9,8.0
63761,3.03,8,9.0
63762,8.11,10,8.0
63763,1.07,2,10.0
63764,1.02,1,2.0
63765,3.31,8,1.0
63766,1.71,6,8.0
63767,3.95,9,6.0
63768,5.82,10,9.0
63769,1.49,5,10.0
63770,1.2,3,5.0
63771,2.9,8,3.0
63772,2.65,8,8.0
63773,1.3,4,8.0
63774,2.79,8,4.0
63775,16.15,11,8.0
63776,2.43,7,11.0
63777,6.94,10,7.0
63778,3.16,8,10.0
63779,4.14,9,8.0
63780,0.0,1,9.0
63781,21.95,11,1.0
63782,2.45,7,11.0
63783,1.24,3,7.0
63784,2.4,7,3.0
63785,1.1,2,7.0
63786,29.07,11,2.0
63787,1.5,5,11.0
63788,1.42,4,5.0
63789,1.09,2,4.0
63790,4.82,9,2.0
63791,2.46,7,9.0
63792,0.0,1,7.0
63793,3.07,8,1.0
63794,2.35,7,8.0
63795,1.22,3,7.0
63796,99.44,11,3.0
63797,1.96,6,11.0
63798,1.24,3,6.0
63799,8.83,10,3.0
63800,2.15,7,10.0
63801,1.08,2,7.0
63802,1.29,3,2.0
63803,44.96,11,3.0
63804,1.29,3,11.0
63805,1.37,4,3.0
63806,1.11,2,4.0
63807,3.06,8,2.0
63808,2.75,8,8.0
63809,2.33,7,8.0
63810,2.97,8,7.0
63811,4.08,9,8.0
63812,4.39,9,9.0
63813,11.66,11,9.0
63814,1.11,2,11.0
63815,2.13,7,2.0
63816,2.87,8,7.0
63817,1.12,2,8.0
63818,1.3,4,2.0
63819,2.99,8,4.0
63820,1.08,2,8.0
63821,1.0,1,2.0
63822,1.62,5,1.0
63823,1.81,6,5.0
63824,1.55,5,6.0
63825,1.58,5,5.0
63826,6.41,10,5.0
63827,2.31,7,10.0
63828,1.14,2,7.0
63829,12.39,11,2.0
63830,803.76,11,11.0
63831,1.28,3,11.0
63832,2.53,7,3.0
63833,1.12,2,7.0
63834,1.84,6,2.0
63835,1.95,6,6.0
63836,2.56,7,6.0
63837,1.55,5,7.0
63838,1.52,5,5.0
63839,77.61,11,5.0
63840,11.54,11,11.0
63841,1.03,1,11.0
63842,0.0,1,1.0
63843,2.79,8,1.0
63844,15.61,11,8.0
63845,1.14,2,11.0
63846,1.26,3,2.0
63847,1.14,2,3.0
63848,2.91,8,2.0
63849,0.0,1,8.0
63850,1.29,3,1.0
63851,3.16,8,3.0
63852,1.0,1,8.0
63853,11.01,11,1.0
63854,0.0,1,11.0
63855,8.92,10,1.0
63856,1.35,4,10.0
63857,1.32,4,4.0
63858,14.69,11,4.0
63859,1.33,4,11.0
63860,1.15,3,4.0
63861,1.29,3,3.0
63862,1.88,6,3.0
63863,4.17,9,6.0
63864,3.6,9,9.0
63865,2.17,7,9.0
63866,4.3,9,7.0
63867,1.64,5,9.0
63868,1.9,6,5.0
63869,1.63,5,6.0
63870,1.56,5,5.0
63871,1.61,5,5.0
63872,2.01,6,5.0
63873,5.22,10,6.0
63874,1.59,5,10.0
63875,1.1,2,5.0
63876,1.25,3,2.0
63877,1.52,5,3.0
63878,1.98,6,5.0
63879,13.36,11,6.0
63880,63.64,11,11.0
63881,2.71,8,11.0
63882,2.66,8,8.0
63883,1.29,3,8.0
63884,2.37,7,3.0
63885,14.68,11,7.0
63886,2.1,7,11.0
63887,4.02,9,7.0
63888,1432.89,11,9.0
63889,1.36,4,11.0
63890,2.98,8,4.0
63891,1.45,5,8.0
63892,3.51,9,5.0
63893,1.59,5,9.0
63894,1.79,6,5.0
63895,1.04,1,6.0
63896,4.01,9,1.0
63897,11.32,11,9.0
63898,2.78,8,11.0
63899,1.72,6,8.0
63900,1.04,1,6.0
63901,14.76,11,1.0
63902,58.97,11,11.0
63903,5.71,10,11.0
63904,1.65,5,10.0
63905,1.42,4,5.0
63906,1.46,5,4.0
63907,1.15,3,5.0
63908,2.62,8,3.0
63909,1.48,5,8.0
63910,5.27,10,5.0
63911,22.65,11,10.0
63912,1.6,5,11.0
63913,2.28,7,5.0
63914,4.83,9,7.0
63915,1.88,6,9.0
63916,1.32,4,6.0
63917,14.19,11,4.0
63918,1.83,6,11.0
63919,1.89,6,6.0
63920,1.01,1,6.0
63921,1.26,3,1.0
63922,15.77,11,3.0
63923,1.24,3,11.0
63924,5.88,10,3.0
63925,1.81,6,10.0
63926,1.31,4,6.0
63927,3.86,9,4.0
63928,2.26,7,9.0
63929,11.61,11,7.0
63930,3.51,9,11.0
63931,5.77,10,9.0
63932,1.47,5,10.0
63933,2.83,8,5.0
63934,74.41,11,8.0
63935,13.23,11,11.0
63936,1.88,6,11.0
63937,1.3,4,6.0
63938,4.67,9,4.0
63939,2.0,6,9.0
63940,5.12,10,6.0
63941,61.53,11,10.0
63942,1.4,4,11.0
63943,5.16,10,4.0
63944,1.71,6,10.0
63945,6.5,10,6.0
63946,3.34,8,10.0
63947,0.0,1,8.0
63948,2.21,7,1.0
63949,2.37,7,7.0
63950,2.98,8,7.0
63951,3.71,9,8.0
63952,1.18,3,9.0
63953,1.85,6,3.0
63954,3.74,9,6.0
63955,1.72,6,9.0
63956,3.38,8,6.0
63957,1.21,3,8.0
63958,1.76,6,3.0
63959,1.49,5,6.0
63960,1.33,4,5.0
63961,1.36,4,4.0
63962,2.84,8,4.0
63963,3.27,8,8.0
63964,1.22,3,8.0
63965,1.08,2,3.0
63966,1.9,6,2.0
63967,1.31,4,6.0
63968,8.1,10,4.0
63969,3.52,9,10.0
63970,8.59,10,9.0
63971,2.68,8,10.0
63972,1.63,5,8.0
63973,1.45,5,5.0
63974,33.78,11,5.0
63975,2.13,7,11.0
63976,2.29,7,7.0
63977,1.0,1,7.0
63978,4.66,9,1.0
63979,1.39,4,9.0
63980,1.29,3,4.0
63981,1.38,4,3.0
63982,1.36,4,4.0
63983,8.63,10,4.0
63984,1.72,6,10.0
63985,2.3,7,6.0
63986,2.19,7,7.0
63987,6.89,10,7.0
63988,6.49,10,10.0
63989,11.06,11,10.0
63990,2.37,7,11.0
63991,1.63,5,7.0
63992,1.41,4,5.0
63993,1.74,6,4.0
63994,1.24,3,6.0
63995,2.45,7,3.0
63996,2.03,6,7.0
63997,6.85,10,6.0
63998,5.7,10,10.0
63999,7.96,10,10.0
64000,2.76,8,10.0
64001,1.02,1,8.0
64002,1.06,2,1.0
64003,2.01,6,2.0
64004,2.67,8,6.0
64005,1.73,6,8.0
64006,2.49,7,6.0
64007,1.04,1,7.0
64008,2.66,8,1.0
64009,12.25,11,8.0
64010,2.21,7,11.0
64011,9.82,10,7.0
64012,1.24,3,10.0
64013,1.28,3,3.0
64014,38.88,11,3.0
64015,1.28,3,11.0
64016,1.74,6,3.0
64017,4.11,9,6.0
64018,1.05,2,9.0
64019,1.07,2,2.0
64020,3.09,8,2.0
64021,2.09,6,8.0
64022,6.43,10,6.0
64023,1.31,4,10.0
64024,2.07,6,4.0
64025,5.09,10,6.0
64026,1.74,6,10.0
64027,1.8,6,6.0
64028,1.56,5,6.0
64029,1.0,1,5.0
64030,25.3,11,1.0
64031,1.34,4,11.0
64032,1.12,2,4.0
64033,3.77,9,2.0
64034,1.48,5,9.0
64035,2.14,7,5.0
64036,10.33,11,7.0
64037,1.42,4,11.0
64038,2.44,7,4.0
64039,14.31,11,7.0
64040,35.31,11,11.0
64041,1.08,2,11.0
64042,14.84,11,2.0
64043,1.69,5,11.0
64044,6.21,10,5.0
64045,1.27,3,10.0
64046,1.32,4,3.0
64047,1.94,6,4.0
64048,2.0,6,6.0
64049,5.93,10,6.0
64050,1.25,3,10.0
64051,2.13,7,3.0
64052,1.84,6,7.0
64053,16.14,11,6.0
64054,1.29,3,11.0
64055,1.01,1,3.0
64056,1.65,5,1.0
64057,12.5,11,5.0
64058,164.81,11,11.0
64059,2.58,7,11.0
64060,5.91,10,7.0
64061,3.39,8,10.0
64062,13.4,11,8.0
64063,1.05,2,11.0
64064,19.6,11,2.0
64065,8.32,10,11.0
64066,1.55,5,10.0
64067,2.81,8,5.0
64068,1.22,3,8.0
64069,3.44,8,3.0
64070,2.22,7,8.0
64071,1.3,4,7.0
64072,2.26,7,4.0
64073,53.11,11,7.0
64074,5.53,10,11.0
64075,1.42,4,10.0
64076,1.15,3,4.0
64077,5.92,10,3.0
64078,2.08,6,10.0
64079,1.46,5,6.0
64080,2.39,7,5.0
64081,702.83,11,7.0
64082,1.06,2,11.0
64083,1.64,5,2.0
64084,484.27,11,5.0
64085,1.12,2,11.0
64086,1.41,4,2.0
64087,8.54,10,4.0
64088,7.99,10,10.0
64089,1.2,3,10.0
64090,1.31,4,3.0
64091,3.2,8,4.0
64092,1.01,1,8.0
64093,5.22,10,1.0
64094,1.1,2,10.0
64095,2.8,8,2.0
64096,2.46,7,8.0
64097,503.56,11,7.0
64098,9.05,10,11.0
64099,6.4,10,10.0
64100,14.99,11,10.0
64101,7.69,10,11.0
64102,1.19,3,10.0
64103,1.64,5,3.0
64104,5.78,10,5.0
64105,1.71,6,10.0
64106,2.16,7,6.0
64107,1.0,1,7.0
64108,5.18,10,1.0
64109,2.15,7,10.0
64110,4.12,9,7.0
64111,1.05,2,9.0
64112,1.18,3,2.0
64113,3.7,9,3.0
64114,6.45,10,9.0
64115,5.25,10,10.0
64116,4.56,9,10.0
64117,1.16,3,9.0
64118,3.83,9,3.0
64119,5.41,10,9.0
64120,1.31,4,10.0
64121,2.38,7,4.0
64122,1.57,5,7.0
64123,4.96,9,5.0
64124,3.23,8,9.0
64125,1.47,5,8.0
64126,1.52,5,5.0
64127,1.08,2,5.0
64128,3.96,9,2.0
64129,4.2,9,9.0
64130,1.96,6,9.0
64131,2.67,8,6.0
64132,42.49,11,8.0
64133,1.61,5,11.0
64134,1.49,5,5.0
64135,1.94,6,5.0
64136,7.89,10,6.0
64137,1.2,3,10.0
64138,1.07,2,3.0
64139,1.39,4,2.0
64140,2.75,8,4.0
64141,2.47,7,8.0
64142,1.95,6,7.0
64143,1.07,2,6.0
64144,3.04,8,2.0
64145,63.27,11,8.0
64146,2.97,8,11.0
64147,2.11,7,8.0
64148,1.6,5,7.0
64149,3.73,9,5.0
64150,1.26,3,9.0
64151,1.83,6,3.0
64152,10.13,11,6.0
64153,5.16,10,11.0
64154,3.91,9,10.0
64155,6.07,10,9.0
64156,81.45,11,10.0
64157,4.57,9,11.0
64158,1.37,4,9.0
64159,11.06,11,4.0
64160,1.33,4,11.0
64161,1.08,2,4.0
64162,5.26,10,2.0
64163,1.95,6,10.0
64164,10.77,11,6.0
64165,7.79,10,11.0
64166,4.57,9,10.0
64167,1.66,5,9.0
64168,1.39,4,5.0
64169,2.17,7,4.0
64170,1.11,2,7.0
64171,5.82,10,2.0
64172,2.89,8,10.0
64173,1.65,5,8.0
64174,2.15,7,5.0
64175,11.45,11,7.0
64176,1.19,3,11.0
64177,4.92,9,3.0
64178,1.16,3,9.0
64179,1.8,6,3.0
64180,1.13,2,6.0
64181,1.09,2,2.0
64182,1.08,2,2.0
64183,2.84,8,2.0
64184,1.11,2,8.0
64185,1.69,5,2.0
64186,1.07,2,5.0
64187,8.52,10,2.0
64188,1.64,5,10.0
64189,4.52,9,5.0
64190,1.88,6,9.0
64191,1.6,5,6.0
64192,2.06,6,5.0
64193,2.11,7,6.0
64194,1.24,3,7.0
64195,10.1,11,3.0
64196,3.94,9,11.0
64197,1.18,3,9.0
64198,4.45,9,3.0
64199,1.02,1,9.0
64200,1.02,1,1.0
64201,1934.42,11,1.0
64202,1.0,1,11.0
64203,1.87,6,1.0
64204,1.55,5,6.0
64205,4.41,9,5.0
64206,21.2,11,9.0
64207,0.0,1,11.0
64208,2.84,8,1.0
64209,1.62,5,8.0
64210,1.0,1,5.0
64211,1.55,5,1.0
64212,2.34,7,5.0
64213,1.67,5,7.0
64214,1.04,1,5.0
64215,8.15,10,1.0
64216,2.03,6,10.0
64217,1.39,4,6.0
64218,1.09,2,4.0
64219,9.37,10,2.0
64220,1.42,4,10.0
64221,0.0,1,4.0
64222,1.93,6,1.0
64223,1.2,3,6.0
64224,1.3,4,3.0
64225,1.27,3,4.0
64226,1.84,6,3.0
64227,6.47,10,6.0
64228,3.2,8,10.0
64229,4.59,9,8.0
64230,1.24,3,9.0
64231,6.21,10,3.0
64232,1.26,3,10.0
64233,1.91,6,3.0
64234,1.09,2,6.0
64235,12.56,11,2.0
64236,1.75,6,11.0
64237,1.67,5,6.0
64238,1.2,3,5.0
64239,4.72,9,3.0
64240,8.87,10,9.0
64241,1.0,1,10.0
64242,1.44,4,1.0
64243,4.04,9,4.0
64244,34.04,11,9.0
64245,2.77,8,11.0
64246,2.56,7,8.0
64247,20.58,11,7.0
64248,12.7,11,11.0
64249,2.25,7,11.0
64250,1.53,5,7.0
64251,1.36,4,5.0
64252,5.16,10,4.0
64253,8.46,10,10.0
64254,25.29,11,10.0
64255,1.92,6,11.0
64256,1.66,5,6.0
64257,1.78,6,5.0
64258,2.33,7,6.0
64259,2.44,7,7.0
64260,1.18,3,7.0
64261,1.46,5,3.0
64262,5.58,10,5.0
64263,1.58,5,10.0
64264,3.31,8,5.0
64265,1.22,3,8.0
64266,1.08,2,3.0
64267,1.46,5,2.0
64268,1.08,2,5.0
64269,1.08,2,2.0
64270,2.09,6,2.0
64271,2.25,7,6.0
64272,93.59,11,7.0
64273,1.29,3,11.0
64274,2.04,6,3.0
64275,1.22,3,6.0
64276,206.23,11,3.0
64277,2.25,7,11.0
64278,0.0,1,7.0
64279,2.05,6,1.0
64280,2.07,6,6.0
64281,3.71,9,6.0
64282,1.91,6,9.0
64283,1.56,5,6.0
64284,5.94,10,5.0
64285,1.67,5,10.0
64286,1.87,6,5.0
64287,8.07,10,6.0
64288,1.09,2,10.0
64289,1.08,2,2.0
64290,1.32,4,2.0
64291,3.24,8,4.0
64292,1.7,6,8.0
64293,2.19,7,6.0
64294,2.6,8,7.0
64295,1.03,1,8.0
64296,1.18,3,1.0
64297,2.08,6,3.0
64298,1.06,2,6.0
64299,2.11,7,2.0
64300,3.43,8,7.0
64301,27.27,11,8.0
64302,2.05,6,11.0
64303,9.62,10,6.0
64304,1.49,5,10.0
64305,15.83,11,5.0
64306,1.33,4,11.0
64307,2.4,7,4.0
64308,1.89,6,7.0
64309,2.96,8,6.0
64310,1.51,5,8.0
64311,1.45,5,5.0
64312,10.02,11,5.0
64313,1.23,3,11.0
64314,2.28,7,3.0
64315,2.17,7,7.0
64316,3.25,8,7.0
64317,1.79,6,8.0
64318,17.93,11,6.0
64319,5.2,10,11.0
64320,1.87,6,10.0
64321,1.17,3,6.0
64322,1.5,5,3.0
64323,3.1,8,5.0
64324,1.71,6,8.0
64325,1.13,2,6.0
64326,1.15,3,2.0
64327,2.1,7,3.0
64328,1.78,6,7.0
64329,1.2,3,6.0
64330,1.09,2,3.0
64331,0.0,1,2.0
64332,2.34,7,1.0
64333,16.43,11,7.0
64334,1.69,5,11.0
64335,2.22,7,5.0
64336,1.24,3,7.0
64337,1.0,1,3.0
64338,1.1,2,1.0
64339,1.54,5,2.0
64340,1.44,4,5.0
64341,28.04,11,4.0
64342,1.0,1,11.0
64343,4.59,9,1.0
64344,6.24,10,9.0
64345,4.48,9,10.0
64346,1.05,2,9.0
64347,4.17,9,2.0
64348,1.15,3,9.0
64349,1.45,5,3.0
64350,1.52,5,5.0
64351,2.8,8,5.0
64352,1.09,2,8.0
64353,1.34,4,2.0
64354,5.26,10,4.0
64355,17.12,11,10.0
64356,1.17,3,11.0
64357,3.0,8,3.0
64358,3.61,9,8.0
64359,1.66,5,9.0
64360,5.33,10,5.0
64361,2.67,8,10.0
64362,7.66,10,8.0
64363,2.2,7,10.0
64364,1.05,2,7.0
64365,1.27,3,2.0
64366,3.73,9,3.0
64367,1.12,2,9.0
64368,4.0,9,2.0
64369,3.87,9,9.0
64370,1.08,2,9.0
64371,4.53,9,2.0
64372,2.6,8,9.0
64373,4.07,9,8.0
64374,1.37,4,9.0
64375,3.97,9,4.0
64376,16.16,11,9.0
64377,1.41,4,11.0
64378,1.21,3,4.0
64379,1.52,5,3.0
64380,3.38,8,5.0
64381,1.87,6,8.0
64382,1.9,6,6.0
64383,2.05,6,6.0
64384,1.49,5,6.0
64385,1.12,2,5.0
64386,19.98,11,2.0
64387,7.55,10,11.0
64388,1.14,2,10.0
64389,1.54,5,2.0
64390,1.05,2,5.0
64391,1.55,5,2.0
64392,1.73,6,5.0
64393,1.23,3,6.0
64394,1.02,1,3.0
64395,2.3,7,1.0
64396,1.6,5,7.0
64397,1.18,3,5.0
64398,5.37,10,3.0
64399,88.17,11,10.0
64400,3.96,9,11.0
64401,1.43,4,9.0
64402,2.31,7,4.0
64403,1.02,1,7.0
64404,1.06,2,1.0
64405,3.22,8,2.0
64406,1.24,3,8.0
64407,2.35,7,3.0
64408,2.11,7,7.0
64409,1.22,3,7.0
64410,2.5,7,3.0
64411,3.77,9,7.0
64412,1.81,6,9.0
64413,14.85,11,6.0
64414,6.03,10,11.0
64415,1.72,6,10.0
64416,5.21,10,6.0
64417,7.7,10,10.0
64418,5.11,10,10.0
64419,11.54,11,10.0
64420,1.2,3,11.0
64421,2.12,7,3.0
64422,2.69,8,7.0
64423,1.24,3,8.0
64424,2.99,8,3.0
64425,1.28,3,8.0
64426,1.05,2,3.0
64427,2.35,7,2.0
64428,10.67,11,7.0
64429,3.33,8,11.0
64430,1.48,5,8.0
64431,2.93,8,5.0
64432,3.36,8,8.0
64433,1.72,6,8.0
64434,5.24,10,6.0
64435,1.99,6,10.0
64436,1.09,2,6.0
64437,2.77,8,2.0
64438,9.42,10,8.0
64439,5.21,10,10.0
64440,1.06,2,10.0
64441,4.3,9,2.0
64442,2.8,8,9.0
64443,14.56,11,8.0
64444,1.37,4,11.0
64445,2.99,8,4.0
64446,5.05,10,8.0
64447,5.26,10,10.0
64448,4.86,9,10.0
64449,1.01,1,9.0
64450,1.12,2,1.0
64451,1.48,5,2.0
64452,1.41,4,5.0
64453,1.04,1,4.0
64454,1.17,3,1.0
64455,4.6,9,3.0
64456,2.09,6,9.0
64457,2.82,8,6.0
64458,1.99,6,8.0
64459,8.31,10,6.0
64460,15.13,11,10.0
64461,2.35,7,11.0
64462,20.42,11,7.0
64463,1.84,6,11.0
64464,19.22,11,6.0
64465,1.81,6,11.0
64466,1.04,1,6.0
64467,4.87,9,1.0
64468,1.2,3,9.0
64469,1.55,5,3.0
64470,1.51,5,5.0
64471,3.73,9,5.0
64472,2.12,7,9.0
64473,2.42,7,7.0
64474,3.28,8,7.0
64475,1.01,1,8.0
64476,1.03,1,1.0
64477,3.9,9,1.0
64478,4.52,9,9.0
64479,7.67,10,9.0
64480,14.21,11,10.0
64481,3.01,8,11.0
64482,10.74,11,8.0
64483,0.0,1,11.0
64484,1.67,5,1.0
64485,1.43,4,5.0
64486,1.2,3,4.0
64487,2.31,7,3.0
64488,2.8,8,7.0
64489,3.8,9,8.0
64490,1.35,4,9.0
64491,13.95,11,4.0
64492,4.92,9,11.0
64493,2.92,8,9.0
64494,1.47,5,8.0
64495,31.74,11,5.0
64496,109.91,11,11.0
64497,0.0,1,11.0
64498,12.76,11,1.0
64499,2.73,8,11.0
64500,2.12,7,8.0
64501,2.85,8,7.0
64502,1.19,3,8.0
64503,1.17,3,3.0
64504,2.76,8,3.0
64505,2.37,7,8.0
64506,2.0,6,7.0
64507,10.35,11,6.0
64508,13.82,11,11.0
64509,3.0,8,11.0
64510,2.04,6,8.0
64511,36.14,11,6.0
64512,6.91,10,11.0
64513,16.73,11,10.0
64514,1.07,2,11.0
64515,7.96,10,2.0
64516,1.19,3,10.0
64517,1.22,3,3.0
64518,5.46,10,3.0
64519,1.34,4,10.0
64520,1.02,1,4.0
64521,179.58,11,1.0
64522,1.5,5,11.0
64523,1.34,4,5.0
64524,4.99,9,4.0
64525,20.43,11,9.0
64526,1.47,5,11.0
64527,9.88,10,5.0
64528,5.38,10,10.0
64529,2.06,6,10.0
64530,1.22,3,6.0
64531,1.42,4,3.0
64532,1.7,6,4.0
64533,3.12,8,6.0
64534,1.36,4,8.0
64535,1.14,2,4.0
64536,1.07,2,2.0
64537,1.26,3,2.0
64538,2.07,6,3.0
64539,1.32,4,6.0
64540,1.68,5,4.0
64541,0.0,1,5.0
64542,16.83,11,1.0
64543,1.13,2,11.0
64544,2.48,7,2.0
64545,1.76,6,7.0
64546,4.66,9,6.0
64547,1.62,5,9.0
64548,3.46,8,5.0
64549,4.55,9,8.0
64550,3.9,9,9.0
64551,1.68,5,9.0
64552,5.35,10,5.0
64553,2.98,8,10.0
64554,2.53,7,8.0
64555,1.55,5,7.0
64556,8.75,10,5.0
64557,1.06,2,10.0
64558,1.74,6,2.0
64559,3.05,8,6.0
64560,5.13,10,8.0
64561,1.96,6,10.0
64562,2.33,7,6.0
64563,2.42,7,7.0
64564,1.69,5,7.0
64565,6.95,10,5.0
64566,1.22,3,10.0
64567,1.64,5,3.0
64568,1.62,5,5.0
64569,2.65,8,5.0
64570,3.3,8,8.0
64571,4.09,9,8.0
64572,1.33,4,9.0
64573,2.76,8,4.0
64574,3.22,8,8.0
64575,1.33,4,8.0
64576,2.57,7,4.0
64577,22.42,11,7.0
64578,35.33,11,11.0
64579,1.42,4,11.0
64580,1.02,1,4.0
64581,1.91,6,1.0
64582,1.33,4,6.0
64583,1.97,6,4.0
64584,2.7,8,6.0
64585,1.18,3,8.0
64586,2.94,8,3.0
64587,2.41,7,8.0
64588,1.08,2,7.0
