t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,,,PEARSON,DIFF_PEARSON,,,,,RATING1,RATING2,RATING3,,,
566,"12,38",0,"0,5406360424",0,"0,4416961131",0,"0,351590106",0,"0,2561837456",0,"0,1731448763",0,"0,09363957597",0,"0,04593639576",0,"0,01060070671",0,"0,4","0,4925677119",1,1,"0,9232551462","0,007615551584","-0,3172562552","-0,004474603601","-0,04444487854","-0,00008268036765","-0,03333333333","-0,03333333333","0,01666666667",0,"-0,08333333333","-0,06666666667"
567,"2,33",1,"0,5414462081",1,"0,442680776",1,"0,3527336861",1,"0,2574955908",1,"0,1746031746",1,"0,09523809524",0,"0,04585537919",0,"0,01058201058",1,"0,3833333333","0,4925677119",0,1,"0,9269727473","0,003717601167","-0,415721711","-0,005634686016","-0,106918215","-0,0001971704438","-0,03333333333","-0,06666666667",0,"-0,01666666667","-0,1","-0,1"
568,"1,38",1,"0,5422535211",1,"0,4436619718",0,"0,3521126761",0,"0,2570422535",0,"0,1742957746",0,"0,09507042254",0,"0,04577464789",0,"0,01056338028",1,"0,4","0,4958847037",1,1,"0,9290411718","0,002068424419","-0,4170920187","-0,00535698289","-0,09360091515","-0,0001696535448",0,"-0,06666666667","0,03333333333",0,"-0,06666666667","-0,08333333333"
569,"1,27",0,"0,5413005272",0,"0,4428822496",0,"0,3514938489",0,"0,2565905097",0,"0,1739894552",0,"0,09490333919",0,"0,04569420035",0,"0,01054481547",0,"0,4166666667","0,4958847037",1,0,"0,9279504524","-0,001090719329","-0,4007158603","-0,004909074622","-0,06668650436","-0,0001182246169","0,01666666667","-0,03333333333","0,03333333333","0,01666666667","-0,05","-0,06666666667"
570,"2,19",0,"0,5403508772",0,"0,4421052632",0,"0,350877193",0,"0,2561403509",0,"0,1736842105",0,"0,09473684211",0,"0,04561403509",0,"0,01052631579",0,"0,4166666667","0,4958847037",1,1,"0,9272847145","-0,0006657378991","-0,3844900753","-0,004461166353","-0,03860900706","-0,0000667956889","0,03333333333","-0,01666666667","0,01666666667","0,01666666667","-0,03333333333","-0,06666666667"
571,"2,52",1,"0,5411558669",1,"0,4430823117",0,"0,350262697",0,"0,2556917688",0,"0,173380035",0,"0,0945709282",0,"0,04553415061",0,"0,01050788091",1,"0,4166666667","0,4986320084",1,1,"0,9229428919","-0,004341822593","-0,3695096194","-0,004170025979","-0,009533609253","-0,00001629765851","0,01666666667","-0,01666666667","0,01666666667","0,01666666667","-0,01666666667","-0,08333333333"
572,"1,24",1,"0,541958042",1,"0,4440559441",0,"0,3496503497",0,"0,2552447552",0,"0,1730769231",0,"0,09440559441",0,"0,04545454545",0,"0,01048951049",1,"0,4333333333","0,5008190014",0,1,"0,9204760945","-0,002466797472","-0,3375217239","-0,003699722297","0,03309130805","0,00005623738967","0,03333333333",0,"0,01666666667","0,03333333333","-0,01666666667","-0,06666666667"
573,"7,63",0,"0,5410122164",0,"0,4432809773",0,"0,3490401396",0,"0,2547993019",0,"0,1727748691",0,"0,0942408377",0,"0,04537521815",0,"0,01047120419",0,"0,45","0,5008190014",0,1,"0,9204760945",0,"-0,3375217239","-0,003699722297","0,03309130805","0,00005623738967","0,06666666667","0,03333333333","0,03333333333","0,03333333333",0,"-0,06666666667"
574,1,1,"0,5418118467",1,"0,4442508711",1,"0,350174216",1,"0,256097561",1,"0,1742160279",0,"0,09407665505",0,"0,04529616725",0,"0,01045296167",1,"0,4333333333","0,5008190014",0,0,"0,9204760945",0,"-0,3375217239","-0,003699722297","0,03309130805","0,00005623738967","0,03333333333","0,03333333333",0,0,"-0,01666666667","-0,1"
575,"2,23",0,"0,5408695652",0,"0,4434782609",0,"0,3495652174",0,"0,2556521739",0,"0,1739130435",0,"0,09391304348",0,"0,0452173913",0,"0,01043478261",0,"0,4333333333","0,4986320084",1,1,"0,9177701802","-0,002705914229","-0,3800437155","-0,004093881573","-0,002992692967","-0,000004968489657","0,01666666667","0,03333333333",0,"0,01666666667",0,"-0,08333333333"
576,"2,11",1,"0,5416666667",1,"0,4444444444",0,"0,3489583333",0,"0,2552083333",0,"0,1736111111",0,"0,09375",0,"0,04513888889",0,"0,01041666667",1,"0,4333333333","0,5008190014",1,1,"0,9159387495","-0,001831430702","-0,349557563","-0,003731075876","0,03428874123","0,00005717608485","0,01666666667","0,05",0,"0,01666666667","-0,01666666667","-0,06666666667"
577,"2,4",1,"0,5424610052",0,"0,4436741768",0,"0,3483535529",0,"0,2547660312",0,"0,1733102253",0,"0,09358752166",0,"0,04506065858",0,"0,01039861352",1,"0,45","0,5024529992",0,0,"0,9177394689","0,001800719372","-0,299901206","-0,003211502284","0,07912722311","0,0001338119058","0,03333333333","0,05","0,01666666667","0,05",0,"-0,05"
578,"1,57",1,"0,5432525952",1,"0,4446366782",0,"0,3477508651",0,"0,2543252595",0,"0,1730103806",0,"0,09342560554",0,"0,04498269896",0,"0,01038062284",1,"0,45","0,5024529992",1,0,"0,9209485832","0,003209114263","-0,2822462444","-0,003063692556","0,08677926011","0,0001483031523","0,01666666667","0,05","0,01666666667","0,06666666667","0,01666666667","-0,03333333333"
579,"1,03",0,"0,5423143351",0,"0,4438687392",0,"0,3471502591",0,"0,2538860104",0,"0,1727115717",0,"0,0932642487",0,"0,04490500864",0,"0,0103626943",0,"0,4666666667","0,5024529992",1,1,"0,9212865494","0,0003379662468","-0,2873186648","-0,003189106871","0,07877400836","0,0001360075492","0,01666666667","0,08333333333","0,01666666667","0,08333333333","0,01666666667","-0,01666666667"
580,"2,08",0,"0,5413793103",0,"0,4431034483",0,"0,3465517241",0,"0,2534482759",0,"0,1724137931",0,"0,09310344828",0,"0,04482758621",0,"0,01034482759",0,"0,4666666667","0,5024529992",1,1,"0,9217287086","0,000442159216","-0,2923504829","-0,003314521186","0,07094153387","0,0001237119462","0,03333333333","0,06666666667",0,"0,1","0,03333333333",0
581,"3,05",1,"0,5421686747",0,"0,4423407917",0,"0,3459552496",0,"0,2530120482",0,"0,1721170396",0,"0,09294320138",0,"0,04475043029",0,"0,01032702238",1,"0,45","0,5024529992",0,1,"0,9246566179","0,002927909305","-0,2760675943","-0,003166711457","0,07848481995","0,0001382031926","0,01666666667","0,03333333333",0,"0,06666666667","0,01666666667","-0,01666666667"
582,"10,64",1,"0,5429553265",1,"0,4432989691",1,"0,3470790378",0,"0,2525773196",0,"0,1718213058",0,"0,09278350515",0,"0,04467353952",0,"0,01030927835",1,"0,4666666667","0,5035393853",1,0,"0,9276027888","0,002946170846","-0,2151034551","-0,002521723551","0,1233625026","0,0002215469871","0,03333333333","0,05","0,03333333333","0,06666666667","0,03333333333","0,01666666667"
583,"2,38",1,"0,5437392796",1,"0,4442538593",1,"0,3481989708",1,"0,2538593482",1,"0,1732418525",1,"0,09433962264",0,"0,04459691252",0,"0,0102915952",1,"0,4833333333","0,5040817004",0,1,"0,9290832473","0,001480458527","-0,1518864669","-0,001881214727","0,1570861273","0,0002903143798","0,03333333333","0,06666666667","0,05","0,08333333333","0,05","0,05"
584,"1,481,09",1,"0,5445205479",1,"0,4452054795",0,"0,3476027397",0,"0,2534246575",0,"0,1729452055",0,"0,09417808219",0,"0,04452054795",0,"0,0102739726",1,"0,4833333333","0,5040817004",0,1,"0,9319360102","0,00285276294","-0,1127524537","-0,001464660038","0,1684466975","0,0003174962313","0,03333333333","0,05","0,05","0,06666666667","0,06666666667","0,03333333333"
585,"4,85",1,"0,5452991453",1,"0,4461538462",1,"0,3487179487",1,"0,2547008547",1,"0,1743589744",1,"0,09572649573",1,"0,04615384615",1,"0,01196581197",1,"0,5","0,5040817004",1,1,"0,9275834551","-0,004352555132","-0,05252307077","-0,0007300904775","0,198039411","0,0003824576356","0,03333333333","0,05","0,08333333333","0,08333333333","0,08333333333","0,05"
586,"1,02",1,"0,5460750853",1,"0,4470989761",1,"0,3498293515",1,"0,2559726962",0,"0,1740614334",0,"0,09556313993",0,"0,04607508532",0,"0,01194539249",1,"0,5166666667","0,5035393853",1,0,"0,9129841483","-0,01459930684","0,006523404616","0,00009853981905","0,2239051379","0,0004402632966","0,05","0,08333333333","0,1166666667","0,08333333333","0,1166666667","0,06666666667"
587,"1,33",0,"0,5451448041",0,"0,4463373083",0,"0,3492333901",0,"0,2555366269",0,"0,1737649063",0,"0,09540034072",0,"0,04599659284",0,"0,01192504259",0,"0,5333333333","0,5035393853",0,0,"0,8938870285","-0,01909711978","-0,05444744726","-0,0009047747021","0,1872257968","0,0003744342688","0,08333333333","0,1","0,1333333333","0,1","0,1333333333","0,1"
588,"3,46",0,"0,5442176871",0,"0,4455782313",0,"0,3486394558",0,"0,2551020408",0,"0,1734693878",0,"0,09523809524",0,"0,04591836735",0,"0,0119047619",0,"0,5333333333","0,5035393853",1,1,"0,8824873655","-0,01139966304","-0,1062886955","-0,001908089223","0,1519449891","0,000308605241","0,06666666667","0,1","0,15","0,1","0,1333333333","0,08333333333"
589,"1,81",1,"0,544991511",1,"0,4465195246",1,"0,3497453311",0,"0,2546689304",0,"0,1731748727",0,"0,09507640068",0,"0,04584040747",0,"0,01188455008",1,"0,5166666667","0,5035393853",0,1,"0,8815757715","-0,0009115939705","-0,0533379763","-0,0009988354385","0,1787872373","0,0003682627974","0,03333333333","0,06666666667","0,1166666667","0,08333333333","0,1166666667","0,06666666667"
590,"3,97",1,"0,5457627119",0,"0,4457627119",0,"0,3491525424",0,"0,2542372881",0,"0,1728813559",0,"0,09491525424",0,"0,04576271186",0,"0,01186440678",0,"0,5166666667","0,5040817004",1,1,"0,8833901458","0,001814374359","-0,07647755958","-0,001487055451","0,1589486935","0,0003329414262","0,03333333333","0,06666666667","0,1166666667","0,08333333333","0,1166666667","0,08333333333"
591,"1,26",1,"0,5465313029",1,"0,4467005076",1,"0,3502538071",1,"0,255499154",0,"0,1725888325",0,"0,09475465313",0,"0,04568527919",0,"0,01184433164",1,"0,5","0,5040817004",1,0,"0,8871358396","0,003745693735","-0,03435879839","-0,0006808205679","0,1878073246","0,0003990284729",0,"0,03333333333","0,1166666667","0,05","0,1","0,05"
