"142,19","2,5","2,5",5,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
2188,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,,,"0,5000",30,,"0,4326",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,1,1,,1,1,1,0,1,1,,1,1,1,,"0,1872","0,0132","0,2123","0,0132",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2189,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,,,"0,5000",30,,"0,4324",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,1,0,,0,0,0,,"0,1882","0,0197","0,2132","0,0197",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2190,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,,,"0,5000",30,,"0,4327",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,1,,1,1,1,0,0,1,,1,1,1,,"0,1863","0,0141","0,2110","0,0141",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2191,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,,,"0,5000",30,,"0,4325",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,1,1,,0,0,0,1,0,0,,0,0,0,,"0,1873","0,0184","0,2119","0,0184",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2192,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,,,"0,5000",30,,"0,4327",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,1,,1,1,1,0,0,0,,1,1,1,,"0,1854","0,0151","0,2097","0,0151",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2193,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,,,"0,5000",30,,"0,4325",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,1,1,,0,0,0,,"0,1865","0,0172","0,2106","0,0172",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2194,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,,,"0,5000",30,,"0,4328",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,1,0,,1,1,1,0,0,1,,1,1,1,,"0,1845","0,0161","0,2085","0,0161",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2195,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,,,"0,5000",30,,"0,4326",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,1,,0,0,0,1,1,1,,0,0,0,,"0,1856","0,0161","0,2094","0,0161",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2196,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"0,5000",30,,"0,4329",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,1,,"0,1837","0,0172","0,2072","0,0172",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2197,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,,,"0,5000",30,,"0,4327",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,0,,"0,1847","0,0151","0,2081","0,0151",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2198,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"0,5000",30,,"0,4329",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,1,,"0,1828","0,0184","0,2060","0,0184",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2199,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,,,"0,5000",30,,"0,4327",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,0,,"0,1839","0,0141","0,2069","0,0141",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2200,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,,,"0,5000",30,,"0,4330",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,1,,1,1,1,,"0,1820","0,0197","0,2048","0,0197",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2201,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,,,"0,5000",30,,"0,4328",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,1,1,,0,0,0,1,0,0,,0,0,0,,"0,1831","0,0132","0,2057","0,0132",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2202,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,,,"0,5000",30,,"0,4330",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,1,0,,1,1,1,0,0,0,,1,1,1,,"0,1812","0,0211","0,2036","0,0211",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2203,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4328",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,0,,"0,1823","0,0123","0,2045","0,0123",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2204,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,,,"0,5000",30,,"0,4331",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,1,,1,1,1,0,0,0,,1,1,1,,"0,1804","0,0226","0,2025","0,0226",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2205,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,,,"0,5000",30,,"0,4329",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,1,0,,0,0,0,,"0,1814","0,0115","0,2034","0,0115",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2206,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,"0,5000",30,,"0,4332",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,1,,1,1,1,,"0,1796","0,0244","0,2013","0,0244",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2207,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,,,"0,5000",30,,"0,4330",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,1,0,,0,0,0,1,1,1,,0,0,0,,"0,1806","0,0106","0,2022","0,0106",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2208,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,,"0,5000",30,,"0,4332",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,1,,"0,1788","0,0264","0,2002","0,0264",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2209,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,,,"0,5000",30,,"0,4330",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,1,,0,0,0,1,0,0,,0,0,0,,"0,1799","0,0098","0,2011","0,0098",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2210,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,,,"0,5000",30,,"0,4333",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,1,,1,1,1,,"0,1780","0,0287","0,1990","0,0287",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2211,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4331",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,0,,"0,1791","0,0089","0,1999","0,0089",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2212,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4333",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,1,,"0,1773","0,0315","0,1979","0,0315",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2213,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,,,"0,5000",30,,"0,4332",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,1,1,,0,0,0,1,0,0,,0,0,0,,"0,1783","0,0081","0,1988","0,0081",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2214,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,,,"0,5000",30,,"0,4334",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,1,,1,1,1,0,0,0,,1,1,1,,"0,1765","0,0350","0,1968","0,0350",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2215,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4332",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,1,0,,0,0,0,,"0,1776","0,0073","0,1977","0,0073",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2216,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"0,5000",30,,"0,4335",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,1,,"0,1758","0,0394","0,1957","0,0394",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2217,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4333",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,0,,"0,1768","0,0064","0,1966","0,0064",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2218,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4335",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,0,0,,1,1,1,,"0,1751","0,0455","0,1947","0,0455",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2219,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,,,"0,5000",30,,"0,4333",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,1,1,,0,0,0,1,0,0,,0,0,0,,"0,1761","0,0054","0,1956","0,0054",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2220,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,,,"0,5000",30,,"0,4336",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,1,,1,1,1,0,0,0,,1,1,1,,"0,1743","0,0549","0,1936","0,0549",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2221,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4334",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,0,,"0,1754","0,0043","0,1945","0,0043",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2222,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,,,"0,5000",30,,"0,4336",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,1,0,,1,1,1,0,0,0,,1,1,1,,"0,1736","0,0721","0,1926","0,0721",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2223,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,,,"0,5000",30,,"0,4335",0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,,0,0,0,,"0,1746","0,0030","0,1935","0,0030",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144",0
2224,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,,,"0,5000",30,,"0,4337",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,0,0,0,0,,1,1,1,0,1,1,,1,1,1,,"0,1729","0,1270","0,1915","0,1270",,"0,2762","0,2864","-0,0102",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,,,,,20,1,"0,9523809524","0,04761904762","-0,07038932789","-4,392317423",19,1,"0,95","0,05","-0,07400058144","-4,321928095",20
2225,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,,,"0,5000",30,,"0,4335",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,0,0,,0,0,0,0,1,1,,0,0,0,,"0,1742","0,1270","0,1926","0,1270",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2226,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,,,"0,5000",30,,"0,4338",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2227,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,,,"0,5000",30,,"0,4336",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2228,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,,,"0,5000",30,,"0,4338",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,1,0,,1,1,1,1,0,1,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2229,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,,,"0,5000",30,,"0,4336",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
